Path,Label,k-fold,Label_enc
White Kidney Beans/Image_130.jpg,White Kidney Beans,1.0,12
Pinto Beans/Image_924.jpg,Pinto Beans,1.0,6
Green Chickpeas/Image_118.jpg,Green Chickpeas,1.0,4
Chickpeas/Image_921.jpg,Chickpeas,1.0,2
White Kidney Beans/Image_605.jpg,White Kidney Beans,1.0,12
Dew Bean/Image_372.jpg,Dew Bean,1.0,3
Chickpeas/Image_912.jpg,Chickpeas,1.0,2
Pinto Beans/Image_164.jpg,Pinto Beans,1.0,6
Adzuki Beans/Image_588.jpg,Adzuki Beans,1.0,0
Split & Skinned Black Gram/Image_842fga (53).jpg,Split & Skinned Black Gram,1.0,9
Red Lentils/Image_216.jpg,Red Lentils,1.0,8
Green Gram/Image_957.jpg,Green Gram,1.0,5
Chickpeas/Image_270.jpg,Chickpeas,1.0,2
Red Kidney Beans/Image_631.jpg,Red Kidney Beans,1.0,7
Green Gram/Image_488.jpg,Green Gram,1.0,5
Split Black Gram/Image_817.jpg,Split Black Gram,1.0,10
Red Kidney Beans/Image_920.jpg,Red Kidney Beans,1.0,7
Chickpeas/Image_848.jpg,Chickpeas,1.0,2
Chickpeas/Image_87.jpg,Chickpeas,1.0,2
Yellow Lentils/Image_60.jpg,Yellow Lentils,1.0,13
Split Green Gram/Image_433.jpg,Split Green Gram,1.0,11
Red Lentils/Image_972.jpg,Red Lentils,1.0,8
White Kidney Beans/Image_280.jpg,White Kidney Beans,1.0,12
White Kidney Beans/Image_666.jpg,White Kidney Beans,1.0,12
Chickpeas/Image_225.jpg,Chickpeas,1.0,2
Green Gram/Image_815.jpg,Green Gram,1.0,5
Split & Skinned Black Gram/Image_218.jpg,Split & Skinned Black Gram,1.0,9
Green Gram/Image_748.jpg,Green Gram,1.0,5
Black Gram/Image_554.jpg,Black Gram,1.0,1
Pinto Beans/Image_949.jpg,Pinto Beans,1.0,6
Red Lentils/Image_12.jpg,Red Lentils,1.0,8
Yellow Lentils/Image_311.jpg,Yellow Lentils,1.0,13
Red Lentils/Image_453.jpg,Red Lentils,1.0,8
Yellow Lentils/Image_592.jpg,Yellow Lentils,1.0,13
Pinto Beans/Image_891.jpg,Pinto Beans,1.0,6
Adzuki Beans/Image_146.jpg,Adzuki Beans,1.0,0
Split Black Gram/Image_934.jpg,Split Black Gram,1.0,10
Pinto Beans/Image_967.jpg,Pinto Beans,1.0,6
Split Black Gram/Image_563.jpg,Split Black Gram,1.0,10
Adzuki Beans/Image_281.jpg,Adzuki Beans,1.0,0
Chickpeas/Image_256.jpg,Chickpeas,1.0,2
Yellow Lentils/Image_381.jpg,Yellow Lentils,1.0,13
Yellow Lentils/Image_828.jpg,Yellow Lentils,1.0,13
Pinto Beans/Image_507.jpg,Pinto Beans,1.0,6
White Kidney Beans/Image_391.jpg,White Kidney Beans,1.0,12
Black Gram/Image_634.jpg,Black Gram,1.0,1
Pinto Beans/Image_194.jpg,Pinto Beans,1.0,6
Adzuki Beans/Image_494.jpg,Adzuki Beans,1.0,0
Dew Bean/Image_14.jpg,Dew Bean,1.0,3
Dew Bean/Image_509.jpg,Dew Bean,1.0,3
Green Gram/Image_680.jpg,Green Gram,1.0,5
Red Lentils/Image_83.jpg,Red Lentils,1.0,8
Green Gram/Image_536.jpg,Green Gram,1.0,5
Red Lentils/Image_85.jpg,Red Lentils,1.0,8
Red Kidney Beans/Image_802.jpg,Red Kidney Beans,1.0,7
Split Black Gram/Image_308.jpg,Split Black Gram,1.0,10
Black Gram/Image_273.jpg,Black Gram,1.0,1
Split Green Gram/Image_163.jpg,Split Green Gram,1.0,11
Black Gram/Image_390.jpg,Black Gram,1.0,1
Split & Skinned Black Gram/Image_842fga (257).jpg,Split & Skinned Black Gram,1.0,9
Green Chickpeas/Image_954.jpg,Green Chickpeas,1.0,4
Red Kidney Beans/Image_910.jpg,Red Kidney Beans,1.0,7
Yellow Lentils/Image_281.jpg,Yellow Lentils,1.0,13
Green Chickpeas/Image_732.jpg,Green Chickpeas,1.0,4
Adzuki Beans/Image_554.jpg,Adzuki Beans,1.0,0
Adzuki Beans/Image_992.jpg,Adzuki Beans,1.0,0
Red Kidney Beans/Image_734.jpg,Red Kidney Beans,1.0,7
Adzuki Beans/Image_836.jpg,Adzuki Beans,1.0,0
Split Green Gram/Image_358.jpg,Split Green Gram,1.0,11
White Kidney Beans/Image_213.jpg,White Kidney Beans,1.0,12
Red Kidney Beans/Image_355.jpg,Red Kidney Beans,1.0,7
Split Black Gram/Image_94.jpg,Split Black Gram,1.0,10
White Kidney Beans/Image_787.jpg,White Kidney Beans,1.0,12
Yellow Lentils/Image_167.jpg,Yellow Lentils,1.0,13
Yellow Lentils/Image_93.jpg,Yellow Lentils,1.0,13
Green Gram/Image_414.jpg,Green Gram,1.0,5
Green Chickpeas/Image_838.jpg,Green Chickpeas,1.0,4
Adzuki Beans/Image_804.jpg,Adzuki Beans,1.0,0
Green Gram/Image_261.jpg,Green Gram,1.0,5
Red Lentils/Image_746.jpg,Red Lentils,1.0,8
Green Gram/Image_725.jpg,Green Gram,1.0,5
Yellow Lentils/Image_680.jpg,Yellow Lentils,1.0,13
Green Chickpeas/Image_738.jpg,Green Chickpeas,1.0,4
Yellow Lentils/Image_699.jpg,Yellow Lentils,1.0,13
Pinto Beans/Image_508.jpg,Pinto Beans,1.0,6
Chickpeas/Image_706.jpg,Chickpeas,1.0,2
Split Black Gram/Image_494.jpg,Split Black Gram,1.0,10
Green Gram/Image_851.jpg,Green Gram,1.0,5
Green Chickpeas/Image_872.jpg,Green Chickpeas,1.0,4
Split Green Gram/Image_747.jpg,Split Green Gram,1.0,11
White Kidney Beans/Image_485.jpg,White Kidney Beans,1.0,12
Black Gram/Image_145.jpg,Black Gram,1.0,1
Red Kidney Beans/Image_891.jpg,Red Kidney Beans,1.0,7
Yellow Lentils/Image_266.jpg,Yellow Lentils,1.0,13
Dew Bean/Image_864.jpg,Dew Bean,1.0,3
Green Chickpeas/Image_638.jpg,Green Chickpeas,1.0,4
Green Gram/Image_320.jpg,Green Gram,1.0,5
Red Kidney Beans/Image_167.jpg,Red Kidney Beans,1.0,7
Yellow Lentils/Image_787.jpg,Yellow Lentils,1.0,13
Green Chickpeas/Image_843.jpg,Green Chickpeas,1.0,4
Adzuki Beans/Image_189.jpg,Adzuki Beans,1.0,0
Pinto Beans/Image_568.jpg,Pinto Beans,1.0,6
Dew Bean/Image_681.jpg,Dew Bean,1.0,3
Red Kidney Beans/Image_137.jpg,Red Kidney Beans,1.0,7
Dew Bean/Image_989.jpg,Dew Bean,1.0,3
Dew Bean/Image_914.jpg,Dew Bean,1.0,3
Red Kidney Beans/Image_909.jpg,Red Kidney Beans,1.0,7
Split & Skinned Black Gram/Image_996.jpg,Split & Skinned Black Gram,1.0,9
Adzuki Beans/Image_394.jpg,Adzuki Beans,1.0,0
Red Lentils/Image_289.jpg,Red Lentils,1.0,8
Green Chickpeas/Image_338.jpg,Green Chickpeas,1.0,4
Adzuki Beans/Image_154.jpg,Adzuki Beans,1.0,0
Green Gram/Image_10.jpg,Green Gram,1.0,5
Black Gram/Image_348_a (30).jpg,Black Gram,1.0,1
Split & Skinned Black Gram/Image_842fga (146).jpg,Split & Skinned Black Gram,1.0,9
Green Gram/Image_899.jpg,Green Gram,1.0,5
Red Kidney Beans/Image_129.jpg,Red Kidney Beans,1.0,7
Split & Skinned Black Gram/Image_710.jpg,Split & Skinned Black Gram,1.0,9
Yellow Lentils/Image_917.jpg,Yellow Lentils,1.0,13
Green Gram/Image_878.jpg,Green Gram,1.0,5
Green Gram/Image_262.jpg,Green Gram,1.0,5
Red Lentils/Image_768.jpg,Red Lentils,1.0,8
Chickpeas/Image_653.jpg,Chickpeas,1.0,2
Chickpeas/Image_717.jpg,Chickpeas,1.0,2
Dew Bean/Image_342.jpg,Dew Bean,1.0,3
Green Gram/Image_327.jpg,Green Gram,1.0,5
Split Black Gram/Image_712.jpg,Split Black Gram,1.0,10
Green Gram/Image_253.jpg,Green Gram,1.0,5
Chickpeas/Image_267.jpg,Chickpeas,1.0,2
Pinto Beans/Image_29.jpg,Pinto Beans,1.0,6
Adzuki Beans/Image_876.jpg,Adzuki Beans,1.0,0
Red Lentils/Image_900.jpg,Red Lentils,1.0,8
Adzuki Beans/Image_633.jpg,Adzuki Beans,1.0,0
Red Kidney Beans/Image_717.jpg,Red Kidney Beans,1.0,7
Yellow Lentils/Image_57.jpg,Yellow Lentils,1.0,13
Chickpeas/Image_276.jpg,Chickpeas,1.0,2
White Kidney Beans/Image_351.jpg,White Kidney Beans,1.0,12
White Kidney Beans/Image_861.jpg,White Kidney Beans,1.0,12
Adzuki Beans/Image_929.jpg,Adzuki Beans,1.0,0
Red Kidney Beans/Image_543.jpg,Red Kidney Beans,1.0,7
Black Gram/Image_434.jpg,Black Gram,1.0,1
Yellow Lentils/Image_48.jpg,Yellow Lentils,1.0,13
Pinto Beans/Image_366.jpg,Pinto Beans,1.0,6
Red Lentils/Image_514.jpg,Red Lentils,1.0,8
Chickpeas/Image_156.jpg,Chickpeas,1.0,2
White Kidney Beans/Image_700.jpg,White Kidney Beans,1.0,12
Pinto Beans/Image_621.jpg,Pinto Beans,1.0,6
White Kidney Beans/Image_79.jpg,White Kidney Beans,1.0,12
Red Lentils/Image_621.jpg,Red Lentils,1.0,8
Split & Skinned Black Gram/Image_775.jpg,Split & Skinned Black Gram,1.0,9
Black Gram/Image_48.jpg,Black Gram,1.0,1
Red Kidney Beans/Image_328.jpg,Red Kidney Beans,1.0,7
Green Gram/Image_19.jpg,Green Gram,1.0,5
Dew Bean/Image_143.jpg,Dew Bean,1.0,3
Dew Bean/Image_362.jpg,Dew Bean,1.0,3
Black Gram/Image_27.jpg,Black Gram,1.0,1
Split Black Gram/Image_135_fa (96).jpg,Split Black Gram,1.0,10
Pinto Beans/Image_136.jpg,Pinto Beans,1.0,6
Red Kidney Beans/Image_951.jpg,Red Kidney Beans,1.0,7
Green Gram/Image_49.jpg,Green Gram,1.0,5
Red Lentils/Image_121.jpg,Red Lentils,1.0,8
Red Kidney Beans/Image_808.jpg,Red Kidney Beans,1.0,7
Red Lentils/Image_701.jpg,Red Lentils,1.0,8
Pinto Beans/Image_162.jpg,Pinto Beans,1.0,6
Adzuki Beans/Image_475.jpg,Adzuki Beans,1.0,0
Green Gram/Image_966.jpg,Green Gram,1.0,5
Split Green Gram/Image_161.jpg,Split Green Gram,1.0,11
Chickpeas/Image_899.jpg,Chickpeas,1.0,2
Split Black Gram/Image_234.jpg,Split Black Gram,1.0,10
Green Chickpeas/Image_981.jpg,Green Chickpeas,1.0,4
Green Chickpeas/Image_635.jpg,Green Chickpeas,1.0,4
Adzuki Beans/Image_723.jpg,Adzuki Beans,1.0,0
Green Chickpeas/Image_994.jpg,Green Chickpeas,1.0,4
Yellow Lentils/Image_15.jpg,Yellow Lentils,1.0,13
Green Chickpeas/Image_870.jpg,Green Chickpeas,1.0,4
Green Chickpeas/Image_11.jpg,Green Chickpeas,1.0,4
Red Lentils/Image_919.jpg,Red Lentils,1.0,8
Adzuki Beans/Image_736.jpg,Adzuki Beans,1.0,0
Green Gram/Image_155.jpg,Green Gram,1.0,5
Adzuki Beans/Image_900.jpg,Adzuki Beans,1.0,0
Adzuki Beans/Image_23.jpg,Adzuki Beans,1.0,0
Dew Bean/Image_795.jpg,Dew Bean,1.0,3
Adzuki Beans/Image_673.jpg,Adzuki Beans,1.0,0
Chickpeas/Image_432.jpg,Chickpeas,1.0,2
Pinto Beans/Image_458.jpg,Pinto Beans,1.0,6
Chickpeas/Image_316.jpg,Chickpeas,1.0,2
Black Gram/Image_588.jpg,Black Gram,1.0,1
Green Gram/Image_347.jpg,Green Gram,1.0,5
White Kidney Beans/Image_251.jpg,White Kidney Beans,1.0,12
Black Gram/Image_698.jpg,Black Gram,1.0,1
Green Chickpeas/Image_274.jpg,Green Chickpeas,1.0,4
Red Lentils/Image_383.jpg,Red Lentils,1.0,8
Pinto Beans/Image_265.jpg,Pinto Beans,1.0,6
White Kidney Beans/Image_637.jpg,White Kidney Beans,1.0,12
Black Gram/Image_348_a (20).jpg,Black Gram,1.0,1
Black Gram/Image_482.jpg,Black Gram,1.0,1
Yellow Lentils/Image_135.jpg,Yellow Lentils,1.0,13
Split Black Gram/Image_135_fa (57).jpg,Split Black Gram,1.0,10
Split Black Gram/Image_135_fa (75).jpg,Split Black Gram,1.0,10
Chickpeas/Image_979.jpg,Chickpeas,1.0,2
Black Gram/Image_20.jpg,Black Gram,1.0,1
Chickpeas/Image_14.jpg,Chickpeas,1.0,2
Pinto Beans/Image_498.jpg,Pinto Beans,1.0,6
Green Gram/Image_614.jpg,Green Gram,1.0,5
Split & Skinned Black Gram/Image_842fga (156).jpg,Split & Skinned Black Gram,1.0,9
Red Kidney Beans/Image_254.jpg,Red Kidney Beans,1.0,7
Adzuki Beans/Image_145.jpg,Adzuki Beans,1.0,0
Split Black Gram/Image_337.jpg,Split Black Gram,1.0,10
Green Gram/Image_663.jpg,Green Gram,1.0,5
Adzuki Beans/Image_861.jpg,Adzuki Beans,1.0,0
Black Gram/Image_443.jpg,Black Gram,1.0,1
Split & Skinned Black Gram/Image_721.jpg,Split & Skinned Black Gram,1.0,9
Split & Skinned Black Gram/Image_842fga (165).jpg,Split & Skinned Black Gram,1.0,9
Green Gram/Image_81.jpg,Green Gram,1.0,5
Red Lentils/Image_145.jpg,Red Lentils,1.0,8
Adzuki Beans/Image_54.jpg,Adzuki Beans,1.0,0
Chickpeas/Image_690.jpg,Chickpeas,1.0,2
Chickpeas/Image_798.jpg,Chickpeas,1.0,2
Chickpeas/Image_725.jpg,Chickpeas,1.0,2
White Kidney Beans/Image_499.jpg,White Kidney Beans,1.0,12
Green Gram/Image_888.jpg,Green Gram,1.0,5
Black Gram/Image_207_f (27).jpg,Black Gram,1.0,1
Dew Bean/Image_603.jpg,Dew Bean,1.0,3
Split & Skinned Black Gram/Image_520.jpg,Split & Skinned Black Gram,1.0,9
Green Gram/Image_405.jpg,Green Gram,1.0,5
Green Chickpeas/Image_75.jpg,Green Chickpeas,1.0,4
Adzuki Beans/Image_470.jpg,Adzuki Beans,1.0,0
Split & Skinned Black Gram/Image_842fga (200).jpg,Split & Skinned Black Gram,1.0,9
Black Gram/Image_451.jpg,Black Gram,1.0,1
Green Gram/Image_754.jpg,Green Gram,1.0,5
Yellow Lentils/Image_756.jpg,Yellow Lentils,1.0,13
White Kidney Beans/Image_12.jpg,White Kidney Beans,1.0,12
Split Green Gram/Image_476.jpg,Split Green Gram,1.0,11
White Kidney Beans/Image_912.jpg,White Kidney Beans,1.0,12
Yellow Lentils/Image_896.jpg,Yellow Lentils,1.0,13
White Kidney Beans/Image_751.jpg,White Kidney Beans,1.0,12
Chickpeas/Image_692.jpg,Chickpeas,1.0,2
Split Black Gram/Image_488.jpg,Split Black Gram,1.0,10
Pinto Beans/Image_977.jpg,Pinto Beans,1.0,6
Black Gram/Image_106.jpg,Black Gram,1.0,1
Red Kidney Beans/Image_25.jpg,Red Kidney Beans,1.0,7
Yellow Lentils/Image_413.jpg,Yellow Lentils,1.0,13
Green Gram/Image_784.jpg,Green Gram,1.0,5
Green Gram/Image_922.jpg,Green Gram,1.0,5
Split & Skinned Black Gram/Image_842fga (20).jpg,Split & Skinned Black Gram,1.0,9
Split Green Gram/Image_629.jpg,Split Green Gram,1.0,11
Green Gram/Image_322.jpg,Green Gram,1.0,5
Black Gram/Image_665.jpg,Black Gram,1.0,1
White Kidney Beans/Image_595.jpg,White Kidney Beans,1.0,12
White Kidney Beans/Image_956.jpg,White Kidney Beans,1.0,12
White Kidney Beans/Image_630.jpg,White Kidney Beans,1.0,12
Chickpeas/Image_435.jpg,Chickpeas,1.0,2
Green Chickpeas/Image_649.jpg,Green Chickpeas,1.0,4
Chickpeas/Image_554.jpg,Chickpeas,1.0,2
Split Black Gram/Image_865.jpg,Split Black Gram,1.0,10
Dew Bean/Image_353.jpg,Dew Bean,1.0,3
Chickpeas/Image_844.jpg,Chickpeas,1.0,2
Green Gram/Image_952.jpg,Green Gram,1.0,5
Adzuki Beans/Image_739.jpg,Adzuki Beans,1.0,0
Dew Bean/Image_792.jpg,Dew Bean,1.0,3
White Kidney Beans/Image_16.jpg,White Kidney Beans,1.0,12
Split Black Gram/Image_927.jpg,Split Black Gram,1.0,10
Green Chickpeas/Image_269.jpg,Green Chickpeas,1.0,4
Red Lentils/Image_573.jpg,Red Lentils,1.0,8
Green Gram/Image_18.jpg,Green Gram,1.0,5
Green Gram/Image_475.jpg,Green Gram,1.0,5
Split & Skinned Black Gram/Image_842fga (177).jpg,Split & Skinned Black Gram,1.0,9
Dew Bean/Image_786.jpg,Dew Bean,1.0,3
Green Chickpeas/Image_429.jpg,Green Chickpeas,1.0,4
Red Lentils/Image_255.jpg,Red Lentils,1.0,8
Green Chickpeas/Image_196.jpg,Green Chickpeas,1.0,4
White Kidney Beans/Image_157.jpg,White Kidney Beans,1.0,12
Adzuki Beans/Image_493.jpg,Adzuki Beans,1.0,0
Red Kidney Beans/Image_317.jpg,Red Kidney Beans,1.0,7
Split & Skinned Black Gram/Image_842fga (202).jpg,Split & Skinned Black Gram,1.0,9
Red Lentils/Image_100.jpg,Red Lentils,1.0,8
Yellow Lentils/Image_944.jpg,Yellow Lentils,1.0,13
Dew Bean/Image_303.jpg,Dew Bean,1.0,3
Yellow Lentils/Image_594.jpg,Yellow Lentils,1.0,13
Split & Skinned Black Gram/Image_189.jpg,Split & Skinned Black Gram,1.0,9
Yellow Lentils/Image_316.jpg,Yellow Lentils,1.0,13
Red Lentils/Image_762.jpg,Red Lentils,1.0,8
White Kidney Beans/Image_872.jpg,White Kidney Beans,1.0,12
Black Gram/Image_296.jpg,Black Gram,1.0,1
Pinto Beans/Image_717.jpg,Pinto Beans,1.0,6
Chickpeas/Image_884.jpg,Chickpeas,1.0,2
Split Green Gram/Image_291.jpg,Split Green Gram,1.0,11
Pinto Beans/Image_729.jpg,Pinto Beans,1.0,6
Green Gram/Image_699.jpg,Green Gram,1.0,5
Adzuki Beans/Image_928.jpg,Adzuki Beans,1.0,0
Pinto Beans/Image_803.jpg,Pinto Beans,1.0,6
Yellow Lentils/Image_445.jpg,Yellow Lentils,1.0,13
Black Gram/Image_493.jpg,Black Gram,1.0,1
Red Kidney Beans/Image_528.jpg,Red Kidney Beans,1.0,7
Dew Bean/Image_354.jpg,Dew Bean,1.0,3
Red Lentils/Image_63.jpg,Red Lentils,1.0,8
Split & Skinned Black Gram/Image_842fga (76).jpg,Split & Skinned Black Gram,1.0,9
Split Green Gram/Image_957.jpg,Split Green Gram,1.0,11
Split & Skinned Black Gram/Image_474.jpg,Split & Skinned Black Gram,1.0,9
Chickpeas/Image_6.jpg,Chickpeas,1.0,2
Red Kidney Beans/Image_609.jpg,Red Kidney Beans,1.0,7
Black Gram/Image_117.jpg,Black Gram,1.0,1
Red Kidney Beans/Image_404.jpg,Red Kidney Beans,1.0,7
Green Gram/Image_374.jpg,Green Gram,1.0,5
White Kidney Beans/Image_911.jpg,White Kidney Beans,1.0,12
White Kidney Beans/Image_954.jpg,White Kidney Beans,1.0,12
White Kidney Beans/Image_63.jpg,White Kidney Beans,1.0,12
Chickpeas/Image_619.jpg,Chickpeas,1.0,2
Yellow Lentils/Image_473.jpg,Yellow Lentils,1.0,13
Chickpeas/Image_263.jpg,Chickpeas,1.0,2
Pinto Beans/Image_730.jpg,Pinto Beans,1.0,6
Red Lentils/Image_652.jpg,Red Lentils,1.0,8
Green Chickpeas/Image_598.jpg,Green Chickpeas,1.0,4
Chickpeas/Image_511.jpg,Chickpeas,1.0,2
Pinto Beans/Image_346.jpg,Pinto Beans,1.0,6
Split Black Gram/Image_529_gg (30).jpg,Split Black Gram,1.0,10
Chickpeas/Image_816.jpg,Chickpeas,1.0,2
Split & Skinned Black Gram/Image_941.jpg,Split & Skinned Black Gram,1.0,9
Black Gram/Image_310.jpg,Black Gram,1.0,1
Split & Skinned Black Gram/Image_19.jpg,Split & Skinned Black Gram,1.0,9
Split & Skinned Black Gram/Image_22.jpg,Split & Skinned Black Gram,1.0,9
Green Chickpeas/Image_305.jpg,Green Chickpeas,1.0,4
Red Kidney Beans/Image_790.jpg,Red Kidney Beans,1.0,7
Split & Skinned Black Gram/Image_922.jpg,Split & Skinned Black Gram,1.0,9
Pinto Beans/Image_23.jpg,Pinto Beans,1.0,6
Yellow Lentils/Image_483.jpg,Yellow Lentils,1.0,13
Green Gram/Image_216.jpg,Green Gram,1.0,5
Green Gram/Image_901.jpg,Green Gram,1.0,5
Adzuki Beans/Image_397.jpg,Adzuki Beans,1.0,0
Chickpeas/Image_194.jpg,Chickpeas,1.0,2
Black Gram/Image_207_f (29).jpg,Black Gram,1.0,1
Green Gram/Image_226.jpg,Green Gram,1.0,5
Split Black Gram/Image_529_gg (48).jpg,Split Black Gram,1.0,10
Green Chickpeas/Image_304.jpg,Green Chickpeas,1.0,4
Chickpeas/Image_559.jpg,Chickpeas,1.0,2
Yellow Lentils/Image_713.jpg,Yellow Lentils,1.0,13
Split & Skinned Black Gram/Image_919.jpg,Split & Skinned Black Gram,1.0,9
Split Black Gram/Image_404.jpg,Split Black Gram,1.0,10
Split & Skinned Black Gram/Image_387.jpg,Split & Skinned Black Gram,1.0,9
Red Kidney Beans/Image_700.jpg,Red Kidney Beans,1.0,7
Split Black Gram/Image_135_fa (90).jpg,Split Black Gram,1.0,10
Chickpeas/Image_820.jpg,Chickpeas,1.0,2
Pinto Beans/Image_957.jpg,Pinto Beans,1.0,6
White Kidney Beans/Image_528.jpg,White Kidney Beans,1.0,12
Dew Bean/Image_415.jpg,Dew Bean,1.0,3
Green Gram/Image_182.jpg,Green Gram,1.0,5
Green Gram/Image_856.jpg,Green Gram,1.0,5
Green Gram/Image_831.jpg,Green Gram,1.0,5
Split Black Gram/Image_135_fa (139).jpg,Split Black Gram,1.0,10
Green Chickpeas/Image_912.jpg,Green Chickpeas,1.0,4
White Kidney Beans/Image_462.jpg,White Kidney Beans,1.0,12
Green Gram/Image_205.jpg,Green Gram,1.0,5
Black Gram/Image_344.jpg,Black Gram,1.0,1
Black Gram/Image_207_f (24).jpg,Black Gram,1.0,1
Red Kidney Beans/Image_462.jpg,Red Kidney Beans,1.0,7
White Kidney Beans/Image_127.jpg,White Kidney Beans,1.0,12
Split & Skinned Black Gram/Image_842fga (54).jpg,Split & Skinned Black Gram,1.0,9
Green Gram/Image_303.jpg,Green Gram,1.0,5
Green Gram/Image_240.jpg,Green Gram,1.0,5
Pinto Beans/Image_353.jpg,Pinto Beans,1.0,6
Chickpeas/Image_47.jpg,Chickpeas,1.0,2
Dew Bean/Image_955.jpg,Dew Bean,1.0,3
Red Kidney Beans/Image_890.jpg,Red Kidney Beans,1.0,7
Yellow Lentils/Image_897.jpg,Yellow Lentils,1.0,13
Split Black Gram/Image_529_gg (31).jpg,Split Black Gram,1.0,10
Split Black Gram/Image_6.jpg,Split Black Gram,1.0,10
Dew Bean/Image_845.jpg,Dew Bean,1.0,3
Pinto Beans/Image_859.jpg,Pinto Beans,1.0,6
Red Kidney Beans/Image_842.jpg,Red Kidney Beans,1.0,7
Split Black Gram/Image_135_fa (166).jpg,Split Black Gram,1.0,10
Green Chickpeas/Image_986.jpg,Green Chickpeas,1.0,4
Adzuki Beans/Image_230.jpg,Adzuki Beans,1.0,0
Green Chickpeas/Image_376.jpg,Green Chickpeas,1.0,4
Green Gram/Image_658.jpg,Green Gram,1.0,5
White Kidney Beans/Image_775.jpg,White Kidney Beans,1.0,12
Split Green Gram/Image_76.jpg,Split Green Gram,1.0,11
Split Black Gram/Image_135_fa (41).jpg,Split Black Gram,1.0,10
Split & Skinned Black Gram/Image_842fga (68).jpg,Split & Skinned Black Gram,1.0,9
Split & Skinned Black Gram/Image_156.jpg,Split & Skinned Black Gram,1.0,9
Green Gram/Image_908.jpg,Green Gram,1.0,5
Chickpeas/Image_385.jpg,Chickpeas,1.0,2
Black Gram/Image_281.jpg,Black Gram,1.0,1
Chickpeas/Image_521.jpg,Chickpeas,1.0,2
Adzuki Beans/Image_399.jpg,Adzuki Beans,1.0,0
Pinto Beans/Image_222.jpg,Pinto Beans,1.0,6
Dew Bean/Image_39.jpg,Dew Bean,1.0,3
Dew Bean/Image_905.jpg,Dew Bean,1.0,3
Adzuki Beans/Image_480.jpg,Adzuki Beans,1.0,0
Yellow Lentils/Image_203.jpg,Yellow Lentils,1.0,13
Green Gram/Image_759.jpg,Green Gram,1.0,5
Red Kidney Beans/Image_983.jpg,Red Kidney Beans,1.0,7
Yellow Lentils/Image_764.jpg,Yellow Lentils,1.0,13
Adzuki Beans/Image_582.jpg,Adzuki Beans,1.0,0
Pinto Beans/Image_850.jpg,Pinto Beans,1.0,6
Green Gram/Image_409.jpg,Green Gram,1.0,5
Split Black Gram/Image_189.jpg,Split Black Gram,1.0,10
Yellow Lentils/Image_63.jpg,Yellow Lentils,1.0,13
Dew Bean/Image_450.jpg,Dew Bean,1.0,3
Adzuki Beans/Image_921.jpg,Adzuki Beans,1.0,0
Yellow Lentils/Image_524.jpg,Yellow Lentils,1.0,13
Red Lentils/Image_837.jpg,Red Lentils,1.0,8
Split Green Gram/Image_710.jpg,Split Green Gram,1.0,11
Black Gram/Image_685.jpg,Black Gram,1.0,1
Pinto Beans/Image_958.jpg,Pinto Beans,1.0,6
Adzuki Beans/Image_105.jpg,Adzuki Beans,1.0,0
White Kidney Beans/Image_762.jpg,White Kidney Beans,1.0,12
Split Green Gram/Image_438.jpg,Split Green Gram,1.0,11
Yellow Lentils/Image_600.jpg,Yellow Lentils,1.0,13
Red Kidney Beans/Image_13.jpg,Red Kidney Beans,1.0,7
White Kidney Beans/Image_430.jpg,White Kidney Beans,1.0,12
Chickpeas/Image_782.jpg,Chickpeas,1.0,2
Adzuki Beans/Image_828.jpg,Adzuki Beans,1.0,0
Green Gram/Image_183.jpg,Green Gram,1.0,5
Split Black Gram/Image_135_fa (125).jpg,Split Black Gram,1.0,10
Pinto Beans/Image_373.jpg,Pinto Beans,1.0,6
Red Lentils/Image_360.jpg,Red Lentils,1.0,8
Chickpeas/Image_958.jpg,Chickpeas,1.0,2
Pinto Beans/Image_45.jpg,Pinto Beans,1.0,6
Pinto Beans/Image_360.jpg,Pinto Beans,1.0,6
Green Chickpeas/Image_945.jpg,Green Chickpeas,1.0,4
Green Gram/Image_738.jpg,Green Gram,1.0,5
Adzuki Beans/Image_223.jpg,Adzuki Beans,1.0,0
Black Gram/Image_181.jpg,Black Gram,1.0,1
Split Green Gram/Image_891.jpg,Split Green Gram,1.0,11
Yellow Lentils/Image_923.jpg,Yellow Lentils,1.0,13
Red Kidney Beans/Image_625.jpg,Red Kidney Beans,1.0,7
Green Gram/Image_975.jpg,Green Gram,1.0,5
Chickpeas/Image_338.jpg,Chickpeas,1.0,2
Black Gram/Image_131.jpg,Black Gram,1.0,1
Green Gram/Image_210.jpg,Green Gram,1.0,5
Chickpeas/Image_27.jpg,Chickpeas,1.0,2
Chickpeas/Image_461.jpg,Chickpeas,1.0,2
Adzuki Beans/Image_855.jpg,Adzuki Beans,1.0,0
Red Kidney Beans/Image_764.jpg,Red Kidney Beans,1.0,7
Yellow Lentils/Image_824.jpg,Yellow Lentils,1.0,13
Chickpeas/Image_839.jpg,Chickpeas,1.0,2
Split Black Gram/Image_719.jpg,Split Black Gram,1.0,10
Green Gram/Image_557.jpg,Green Gram,1.0,5
Black Gram/Image_474.jpg,Black Gram,1.0,1
Split & Skinned Black Gram/Image_642.jpg,Split & Skinned Black Gram,1.0,9
Split Black Gram/Image_135_fa (29).jpg,Split Black Gram,1.0,10
Chickpeas/Image_977.jpg,Chickpeas,1.0,2
